record_uid,site_id,geographic_region,site_type,site_type_label,date_collected,survey_year,latitude,longitude,depth_m_abs,coral_reef_present,pavement_present,rhodolith_present,sand_present,hard_coral_present,soft_coral_present,macroalgae_present,sponge_present,seagrass_present,artificial_present,unknown_present,qa_status,qa_reason,url_link
REC0789,GV2016_139,Puerto Rico,GV,Ground Validation,2016-08-22,2016,18.17250866,-65.21831653,40.509,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_139.mp4
REC0790,GV2016_140,"St. John, USVI",GV,Ground Validation,2016-09-13,2016,18.23333434,-64.7834089,53.26,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_140.mp4
REC0791,GV2016_141,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.27592161,-64.7278662,35.926,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_141.mp4
REC0792,GV2016_142,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.23277916,-64.88471856,43.353,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_142.mp4
REC0793,GV2016_143,"St. John, USVI",GV,Ground Validation,2016-09-02,2016,18.30414949,-64.72942532,25.303,0,0,0,1,0,0,1,1,1,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_143.mp4
REC0794,GV2016_144,Puerto Rico,GV,Ground Validation,2016-08-22,2016,18.17399763,-65.23156152,36.346,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_144.mp4
REC0795,GV2016_145,"St. Thomas, USVI",GV,Ground Validation,2016-08-20,2016,18.27985728,-65.10956014,27.978,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_145.mp4
REC0796,GV2016_146,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.19318109,-65.19352866,37.682,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_146.mp4
REC0797,GV2016_147,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.1738617,-65.25034403,30.304,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_147.mp4
REC0798,GV2016_148,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.22390567,-64.83692804,39.051,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_148.mp4
REC0799,GV2016_149,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.24101189,-64.67176126,51.701,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_149.mp4
REC0800,GV2016_150,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.25122559,-65.00090877,38.888,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_150.mp4
REC0801,GV2016_151,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.2703575,-64.68713325,46.513,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_151.mp4
REC0802,GV2016_153,"St. John, USVI",GV,Ground Validation,2016-08-31,2016,18.27475034,-64.80828218,34.461,0,1,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_153.mp4
REC0803,GV2016_154,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.21172192,-65.12555695,40.97,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_154.mp4
REC0804,GV2016_155,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.24377139,-64.91559427,41.496,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_155.mp4
REC0805,GV2016_156,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.22592279,-65.0348574,41.71,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_156.mp4
REC0806,GV2016_157,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.2941644,-64.77379783,30.114,0,0,0,1,0,0,0,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_157.mp4
REC0807,GV2016_158,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.15380542,-65.23949929,35.034,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_158.mp4
REC0808,GV2016_159,Puerto Rico,GV,Ground Validation,2016-08-25,2016,18.21233892,-65.13761172,40.667,1,0,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_159.mp4
REC0809,GV2016_160,"St. John, USVI",GV,Ground Validation,2016-09-02,2016,18.29583875,-64.71959364,28.851,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_160.mp4
REC0810,GV2016_161,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.25493584,-65.03837381,32.83,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_161.mp4
REC0811,GV2016_163,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.26940484,-64.66285676,44.375,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_163.mp4
REC0812,GV2016_164,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.21369507,-65.09408663,34.877,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_164.mp4
REC0813,GV2016_165,"St. Thomas, USVI",GV,Ground Validation,2016-08-20,2016,18.2731653,-65.09946644,26.562,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_165.mp4
REC0814,GV2016_166,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.2256488,-64.96139026,41.954,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_166.mp4
REC0815,GV2016_167,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20604522,-65.11839386,35.85,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_167.mp4
REC0816,GV2016_168,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20029923,-65.06203301,37.404,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_168.mp4
REC0817,GV2016_169,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.16523683,-65.18344519,40.658,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_169.mp4
REC0818,GV2016_170,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.18538293,-65.23163132,36.092,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_170.mp4
REC0819,GV2016_172,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.23693281,-64.65900618,49.641,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_172.mp4
REC0820,GV2016_173,"St. John, USVI",GV,Ground Validation,2016-09-10,2016,18.26721816,-64.77961348,41.864,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_173.mp4
REC0821,GV2016_174,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20547229,-65.0144516,48.924,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_174.mp4
REC0822,GV2016_175,Puerto Rico,GV,Ground Validation,2016-08-25,2016,18.23619657,-65.15389412,37.091,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_175.mp4
REC0823,GV2016_177,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.21945221,-64.74458255,51.122,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_177.mp4
REC0824,GV2016_178,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.25308552,-64.96660178,38.946,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_178.mp4
REC0825,GV2016_179,"St. John, USVI",GV,Ground Validation,2016-09-01,2016,18.29693994,-64.74027113,30.185,0,0,0,1,0,0,1,1,1,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_179.mp4
REC0826,GV2016_180,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.12888934,-65.23513304,39.883,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_180.mp4
REC0827,GV2016_181,"St. Thomas, USVI",GV,Ground Validation,2016-08-20,2016,18.26745008,-65.0859896,34.406,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_181.mp4
REC0828,GV2016_182,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.28652334,-64.68024056,30.225,0,0,1,1,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_182.mp4
REC0829,GV2016_183,"St. John, USVI",GV,Ground Validation,2016-08-31,2016,18.29836981,-64.77891099,28.908,0,0,0,1,0,0,0,1,1,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_183.mp4
REC0830,GV2016_184,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.19195505,-65.11321385,45.52,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_184.mp4
REC0831,GV2016_185,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.21039996,-65.02701891,44.113,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_185.mp4
REC0832,GV2016_186,"St. Thomas, USVI",GV,Ground Validation,2016-09-13,2016,18.23610596,-64.81908249,48.563,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_186.mp4
REC0833,GV2016_187,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.28513051,-64.76909273,32.363,0,0,0,1,0,0,0,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_187.mp4
REC0834,GV2016_188,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.22552176,-64.95346973,43.047,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_188.mp4
REC0835,GV2016_189,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.24956685,-64.73582661,49.27,0,1,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_189.mp4
REC0836,GV2016_190,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.25239666,-64.74049532,48.344,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_190.mp4
REC0837,GV2016_191,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.1270776,-65.20138969,25.863,0,1,0,0,1,1,0,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_191.mp4
REC0838,GV2016_192,"St. Thomas, USVI",GV,Ground Validation,2016-08-25,2016,18.23665894,-65.13265879,35.863,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_192.mp4
REC0839,GV2016_193,"St. Thomas, USVI",GV,Ground Validation,2016-09-16,2016,18.19906051,-64.8199954,56.938,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_193.mp4
REC0840,GV2016_194,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.24005885,-64.93890591,41.605,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_194.mp4
REC0841,GV2016_196,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.23274329,-64.72180178,52.871,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_196.mp4
REC0842,GV2016_197,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.22565487,-64.75137797,51.975,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_197.mp4
REC0843,GV2016_198,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.27269019,-64.75294813,40.524,0,0,0,1,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_198.mp4
REC0844,GV2016_199,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.17416762,-65.14515585,42.492,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_199.mp4
REC0845,GV2016_200,Puerto Rico,GV,Ground Validation,2016-08-25,2016,18.23354224,-65.17801879,32.636,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_200.mp4
REC0846,GV2016_201,"St. John, USVI",GV,Ground Validation,2016-09-10,2016,18.26827026,-64.76210599,44.641,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_201.mp4
REC0847,GV2016_202,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.25930312,-64.89381281,36.911,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_202.mp4
REC0848,GV2016_203,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.23907446,-64.97243505,40.011,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_203.mp4
REC0849,GV2016_204,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.25443264,-64.86214821,39.108,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_204.mp4
REC0850,GV2016_205,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.17141964,-65.15133458,46.88,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_205.mp4
REC0851,GV2016_207,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.2652256,-64.7551673,45.331,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_207.mp4
REC0852,GV2016_208,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.19894761,-64.75190741,53.856,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_208.mp4
REC0853,GV2016_209,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.2082914,-64.7469657,53.158,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_209.mp4
REC0854,GV2016_210,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.24608154,-64.8620531,39.503,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_210.mp4
REC0855,GV2016_211,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.25943251,-64.67138097,46.212,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_211.mp4
REC0856,GV2016_212,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.22525632,-64.72378879,51.622,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_212.mp4
REC0857,GV2016_213,"St. Thomas, USVI",GV,Ground Validation,2016-08-20,2016,18.27103425,-65.11276884,27.706,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_213.mp4
REC0858,GV2016_214,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.26959444,-64.84455893,27.198,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_214.mp4
REC0859,GV2016_215,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.25425694,-64.75525845,45.003,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_215.mp4
REC0860,GV2016_216,Puerto Rico,GV,Ground Validation,2016-08-22,2016,18.21209105,-65.19850112,30.278,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_216.mp4
REC0861,GV2016_217,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.13394577,-65.20057674,24.072,0,1,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_217.mp4
REC0862,GV2016_219,"St. John, USVI",GV,Ground Validation,2016-09-13,2016,18.21881902,-64.7803869,51.993,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_219.mp4
REC0863,GV2016_220,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.21371794,-64.82577528,52.317,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_220.mp4
REC0864,GV2016_221,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.22061997,-64.85990578,45.112,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_221.mp4
REC0865,GV2016_222,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.26364764,-64.66309215,43.932,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_222.mp4
REC0866,GV2016_223,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.21669052,-64.96857995,42.045,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_223.mp4
REC0867,GV2016_224,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.2084228,-64.91050818,43.269,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_224.mp4
REC0868,GV2016_225,"St. Thomas, USVI",GV,Ground Validation,2016-08-31,2016,18.28254864,-64.81677747,28.579,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_225.mp4
REC0869,GV2016_226,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.27370419,-64.74559472,35.014,0,0,0,1,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_226.mp4
REC0870,GV2016_227,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.25531682,-64.99076121,36.942,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_227.mp4
REC0871,GV2016_228,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.18804045,-64.78610328,57.688,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_228.mp4
REC0872,GV2016_229,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.22329484,-64.89727525,44.487,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_229.mp4
REC0873,GV2016_230,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.25659344,-64.87840683,37.658,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_230.mp4
REC0874,GV2016_231,"St. Thomas, USVI",GV,Ground Validation,2016-08-31,2016,18.21982461,-64.92148898,44.077,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_231.mp4
REC0875,GV2016_232,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.24984848,-64.85032383,38.818,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_232.mp4
REC0876,GV2016_234,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.16659784,-65.19223672,36.502,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_234.mp4
REC0877,GV2016_235,"St. Thomas, USVI",GV,Ground Validation,2016-08-25,2016,18.28340356,-65.0547093,33.161,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_235.mp4
REC0878,GV2016_236,"St. John, USVI",GV,Ground Validation,2016-09-02,2016,18.29793722,-64.71068697,25.981,0,0,0,1,0,0,0,1,1,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_236.mp4
REC0879,GV2016_237,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.24507526,-65.05092428,36.998,0,1,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_237.mp4
